x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25
0.6341534852981567,0.4542519748210907,-0.362151175737381,1.0,0.6449992656707764,0.4364679455757141,-0.3275139033794403,1.0,0.6514643430709839,0.43723806738853455,-0.32743799686431885,0.9999998807907104,0.658053457736969,0.43801823258399963,-0.3272920846939087,1.0,0.6263934373855591,0.4344984292984009,-0.3237342834472656,1.0,0.6198729276657104,0.4334692656993866,-0.3238491714000702,0.9999997615814209,0.613327145576477,0.43264952301979065,-0.3239456117153168,1.0,0.6666142344474792,0.44935572147369385,-0.14550095796585083,0.9999998807907104,0.6044264435768127,0.441961407661438,-0.1240222230553627,0.9999997615814209,0.6452727317810059,0.47692856192588806,-0.29635006189346313,0.9999995231628418,0.6210457682609558,0.4738685190677643,-0.2899355888366699,0.999998927116394,0.7076262831687927,0.5503034591674805,-0.05649600550532341,0.999998927116394,0.5577496290206909,0.5462862849235535,-0.04547421634197235,0.9999872446060181,0.8169233202934265,0.5900018811225891,-0.23445585370063782,0.9999591112136841,0.46928635239601135,0.6113584637641907,-0.28165969252586365,0.9998077750205994,0.7999224662780762,0.447505384683609,-0.4711771607398987,0.999903678894043,0.4725631773471832,0.47704923152923584,-0.531609058380127,0.999687910079956,0.8019446134567261,0.4055641293525696,-0.5386635661125183,0.9983479976654053,0.46894797682762146,0.43481680750846863,-0.5979228615760803,0.9964272379875183,0.7842612862586975,0.40032100677490234,-0.5030546188354492,0.9977988600730896,0.4813602566719055,0.42940908670425415,-0.5677128434181213,0.9954929351806641,0.7792180180549622,0.4223286509513855,-0.4677399694919586,0.9980449676513672,0.48923954367637634,0.45050421357154846,-0.5318260192871094,0.9962512850761414,0.6819449067115784,0.8551546931266785,-0.01837257854640484,0.99959796667099,0.5850264430046082,0.8506676554679871,0.01975836232304573,0.9996557235717773
0.6342176795005798,0.4505190849304199,-0.373054176568985,1.0,0.6442385315895081,0.4334734082221985,-0.33397406339645386,1.0,0.6506522297859192,0.4340338706970215,-0.33390066027641296,0.999998927116394,0.657194197177887,0.43460553884506226,-0.3337947726249695,1.0,0.625444233417511,0.43256327509880066,-0.3321293294429779,1.0,0.6188279390335083,0.4321456849575043,-0.33221158385276794,0.9999986886978149,0.6122116446495056,0.43198204040527344,-0.3323787450790405,1.0,0.6653509140014648,0.447552889585495,-0.14036858081817627,0.9999995231628418,0.6034759283065796,0.4415111541748047,-0.12910975515842438,0.9999984502792358,0.6453911662101746,0.4743441045284271,-0.3034825026988983,0.9999967813491821,0.620755136013031,0.4730226397514343,-0.300461083650589,0.9999943971633911,0.7064411044120789,0.5525921583175659,-0.056856803596019745,0.999996542930603,0.557124137878418,0.5486718416213989,-0.04099499434232712,0.9999654293060303,0.8096427917480469,0.5925768613815308,-0.2165376842021942,0.9998830556869507,0.4697074294090271,0.6092309951782227,-0.23264582455158234,0.9996476173400879,0.7981772422790527,0.44728145003318787,-0.4371277689933777,0.9997947812080383,0.4758390486240387,0.4717571437358856,-0.44890695810317993,0.9996013045310974,0.8016371726989746,0.4050571024417877,-0.5055650472640991,0.9968570470809937,0.4744087755680084,0.4322519898414612,-0.5162273645401001,0.9963500499725342,0.7843164801597595,0.40015217661857605,-0.47471994161605835,0.9960175156593323,0.4870525896549225,0.4242973029613495,-0.4908141493797302,0.995590090751648,0.7788887619972229,0.42152634263038635,-0.43703341484069824,0.9968908429145813,0.49355506896972656,0.44415611028671265,-0.4509654641151428,0.9961330890655518,0.6806157827377319,0.8607565760612488,-0.02524864301085472,0.9990549683570862,0.5829876661300659,0.8552039861679077,0.02649707719683647,0.9989463686943054
0.6348263025283813,0.4488506019115448,-0.4024072587490082,1.0,0.644813597202301,0.43167296051979065,-0.3644696772098541,1.0,0.6512225866317749,0.43228814005851746,-0.36436161398887634,0.9999998807907104,0.6577694416046143,0.432918906211853,-0.36427390575408936,1.0,0.626059889793396,0.43059980869293213,-0.36121514439582825,1.0,0.6193943619728088,0.43009069561958313,-0.36128392815589905,0.9999998807907104,0.6127082705497742,0.4298597574234009,-0.3614043891429901,1.0,0.6654574275016785,0.4461372196674347,-0.16762623190879822,0.9999998807907104,0.603402853012085,0.440712571144104,-0.14946015179157257,0.9999997615814209,0.6456688642501831,0.472878098487854,-0.3322219252586365,0.9999996423721313,0.6210708022117615,0.47129786014556885,-0.32645297050476074,0.9999992847442627,0.7058310508728027,0.5519089102745056,-0.0866096243262291,0.9999985694885254,0.556778073310852,0.5480640530586243,-0.05988685041666031,0.9999853372573853,0.8098448514938354,0.5912495851516724,-0.3065212368965149,0.9999016523361206,0.47211718559265137,0.6093753576278687,-0.2648754119873047,0.999570906162262,0.7975518703460693,0.4471599757671356,-0.5924421548843384,0.9997734427452087,0.4776029586791992,0.4701906740665436,-0.514905571937561,0.9996135830879211,0.8007233738899231,0.40543264150619507,-0.6668195724487305,0.9966177344322205,0.47652679681777954,0.4310617446899414,-0.5960499048233032,0.9965349435806274,0.7833778262138367,0.4009152948856354,-0.6391748189926147,0.9957118034362793,0.48755568265914917,0.42267292737960815,-0.5700414180755615,0.9957627654075623,0.7780340313911438,0.4224337339401245,-0.594413697719574,0.9964277148246765,0.4944446086883545,0.44232794642448425,-0.5198904275894165,0.9961223006248474,0.6793038845062256,0.8662552237510681,-0.02874664030969143,0.9997143149375916,0.5809268355369568,0.8606826066970825,0.030041610822081566,0.9996440410614014
0.6346062421798706,0.44661644101142883,-0.3926558196544647,1.0,0.6447035074234009,0.42904677987098694,-0.3553777039051056,1.0,0.6511480808258057,0.42968830466270447,-0.3552797734737396,0.9999996423721313,0.6577315926551819,0.43035537004470825,-0.3551764488220215,1.0,0.6257510185241699,0.4277442395687103,-0.352375328540802,1.0,0.6190189123153687,0.42707359790802,-0.35244518518447876,0.9999995231628418,0.6122670769691467,0.42666351795196533,-0.35253459215164185,1.0,0.6655715703964233,0.44318637251853943,-0.16284772753715515,0.9999998807907104,0.6026765704154968,0.4377172291278839,-0.14531172811985016,0.9999996423721313,0.6456303596496582,0.47038111090660095,-0.32365888357162476,0.9999992847442627,0.6208568215370178,0.4683241844177246,-0.31826865673065186,0.9999985694885254,0.706433117389679,0.5499738454818726,-0.0784013420343399,0.9999988079071045,0.5546103715896606,0.5468500256538391,-0.06158509850502014,0.999988317489624,0.8112322092056274,0.5850334763526917,-0.2734985649585724,0.9999074935913086,0.46796154975891113,0.6087204813957214,-0.2875746488571167,0.999708354473114,0.7971083521842957,0.44475868344306946,-0.5279402732849121,0.9997537732124329,0.47759944200515747,0.4719257354736328,-0.5486711263656616,0.9996947050094604,0.8005911707878113,0.4041062891483307,-0.5973043441772461,0.9965597987174988,0.47680482268333435,0.43261900544166565,-0.6250888109207153,0.9970189332962036,0.7830915451049805,0.39987441897392273,-0.5667704343795776,0.9956803321838379,0.48836907744407654,0.42510709166526794,-0.5956465005874634,0.9963788390159607,0.7777078151702881,0.4210644066333771,-0.527643620967865,0.9963292479515076,0.49491244554519653,0.4450700581073761,-0.5500255823135376,0.9966451525688171,0.6768187284469604,0.8665885329246521,-0.027733486145734787,0.9997544884681702,0.5768224596977234,0.8607103228569031,0.029071036726236343,0.9997822642326355
0.6352323293685913,0.4480772912502289,-0.39064347743988037,1.0,0.6452430486679077,0.4297357499599457,-0.3522818982601166,1.0,0.6516722440719604,0.43034645915031433,-0.35218751430511475,0.9999984502792358,0.6582309603691101,0.4309738874435425,-0.35210347175598145,1.0,0.6262463331222534,0.4283066391944885,-0.3510172665119171,1.0,0.6194428205490112,0.42750683426856995,-0.35111814737319946,0.9999978542327881,0.6126043796539307,0.4269501566886902,-0.3512714207172394,1.0,0.6656270027160645,0.44270220398902893,-0.15912213921546936,0.9999994039535522,0.6024307012557983,0.43702760338783264,-0.145552396774292,0.9999978542327881,0.6461338400840759,0.47150471806526184,-0.3192700743675232,0.999994158744812,0.6213804483413696,0.46928510069847107,-0.3165667653083801,0.9999896287918091,0.7047061920166016,0.5490874648094177,-0.07250545918941498,0.9999938011169434,0.5549253225326538,0.5462439656257629,-0.05821513384580612,0.9999231100082397,0.8101791143417358,0.5851083993911743,-0.23082086443901062,0.9997672438621521,0.4662880301475525,0.609906017780304,-0.2346791923046112,0.999247670173645,0.795695424079895,0.4449388086795807,-0.4476381242275238,0.9995408058166504,0.47759509086608887,0.4717847406864166,-0.4413168430328369,0.9989911913871765,0.7991994619369507,0.4041757881641388,-0.5172604322433472,0.9932262301445007,0.4771749973297119,0.43068355321884155,-0.5095511674880981,0.9901249408721924,0.7822909355163574,0.39939242601394653,-0.4853591024875641,0.9911831617355347,0.4886828064918518,0.4231537878513336,-0.4807080626487732,0.988023042678833,0.7771174311637878,0.4202021062374115,-0.4470880925655365,0.9929932951927185,0.4950132369995117,0.443776398897171,-0.4416902959346771,0.9894852042198181,0.6766266822814941,0.8667991757392883,-0.0260360985994339,0.9963029623031616,0.5782183408737183,0.8615077137947083,0.027382677420973778,0.9962822794914246
0.6337273716926575,0.44889938831329346,-0.3926738500595093,1.0,0.6437262892723083,0.43010738492012024,-0.35442444682121277,1.0,0.6502321362495422,0.4306284487247467,-0.3543260395526886,0.9999990463256836,0.6568589210510254,0.43117210268974304,-0.35425323247909546,1.0,0.6245088577270508,0.42889371514320374,-0.353148490190506,1.0,0.6176317930221558,0.4281536638736725,-0.3532329201698303,0.9999983310699463,0.6107272505760193,0.42765629291534424,-0.35337167978286743,1.0,0.6648969650268555,0.4427095651626587,-0.15825043618679047,0.9999995231628418,0.6009047627449036,0.4377840757369995,-0.14776276051998138,0.9999983310699463,0.6452299356460571,0.47238093614578247,-0.3213381767272949,0.9999967813491821,0.6202420592308044,0.47036126255989075,-0.3186801075935364,0.9999938011169434,0.7055656313896179,0.5499488115310669,-0.07376860082149506,0.9999963045120239,0.555365800857544,0.5468885898590088,-0.05858483910560608,0.9999600648880005,0.8131540417671204,0.5829917192459106,-0.24274763464927673,0.9998244643211365,0.4627106189727783,0.604841411113739,-0.25954514741897583,0.9995570778846741,0.7968706488609314,0.4409380853176117,-0.4567151665687561,0.9996483325958252,0.47649621963500977,0.46767961978912354,-0.49878209829330444,0.9994906187057495,0.7998159527778625,0.3994747996330261,-0.5280903577804565,0.9949315190315247,0.47648805379867554,0.4275347590446472,-0.5682756304740906,0.9951123595237732,0.7822179794311523,0.39486783742904663,-0.4865850806236267,0.9935821294784546,0.4891548156738281,0.4203721284866333,-0.5380903482437134,0.9940661191940308,0.7771925330162048,0.4163534939289093,-0.44867977499961853,0.9948061108589172,0.49550867080688477,0.4411962330341339,-0.49928373098373413,0.9945464134216309,0.6786266565322876,0.8687745332717896,-0.025166675448417664,0.9976869821548462,0.5793097019195557,0.8633148670196533,0.02651829645037651,0.9979103207588196
0.6330353021621704,0.4498293995857239,-0.3964574933052063,1.0,0.6434611082077026,0.4311215579509735,-0.35832127928733826,1.0,0.6500590443611145,0.43168169260025024,-0.3582247495651245,0.9999994039535522,0.656786322593689,0.4322654604911804,-0.3581698536872864,1.0,0.6240652203559875,0.42990872263908386,-0.3571157157421112,1.0,0.6171939373016357,0.42919301986694336,-0.35717707872390747,0.9999991655349731,0.6102981567382812,0.42872121930122375,-0.3572950065135956,1.0,0.6652151942253113,0.4442749619483948,-0.1587613821029663,0.9999997615814209,0.6006364226341248,0.4391990900039673,-0.1493930071592331,0.9999991655349731,0.6446623206138611,0.47348320484161377,-0.3240428566932678,0.9999984502792358,0.6194388270378113,0.47144272923469543,-0.321288138628006,0.9999967813491821,0.7051049470901489,0.5521141290664673,-0.07058652490377426,0.9999961853027344,0.5542378425598145,0.5471633076667786,-0.06464548408985138,0.9999561309814453,0.8134157061576843,0.5836123824119568,-0.252549409866333,0.9997819066047668,0.4577769339084625,0.6012232899665833,-0.285012811422348,0.9994248151779175,0.7958682775497437,0.4412199854850769,-0.49887219071388245,0.9995526671409607,0.4751090109348297,0.46322956681251526,-0.539819598197937,0.9992478489875793,0.7982905507087708,0.3999280035495758,-0.5699859261512756,0.9943169951438904,0.4758402407169342,0.4231642484664917,-0.6195558309555054,0.9932698607444763,0.7807183861732483,0.39505675435066223,-0.5395828485488892,0.9930353760719299,0.48950105905532837,0.41660115122795105,-0.5891132950782776,0.991908609867096,0.7758749127388,0.4164656698703766,-0.49842315912246704,0.9939653277397156,0.4954853653907776,0.4376981556415558,-0.540679395198822,0.9924586415290833,0.6741927266120911,0.8710630536079407,-0.023426054045557976,0.998264491558075,0.5745785236358643,0.8649770617485046,0.024706382304430008,0.9983022212982178
0.63563072681427,0.4485776722431183,-0.3527674078941345,1.0,0.645757794380188,0.42984431982040405,-0.31563812494277954,1.0,0.652319073677063,0.43044665455818176,-0.3155267536640167,0.9999990463256836,0.6590128540992737,0.43106910586357117,-0.31545525789260864,1.0,0.6264718770980835,0.428559809923172,-0.3144903779029846,1.0,0.6195603013038635,0.42783889174461365,-0.3145841360092163,0.9999980926513672,0.6126166582107544,0.42734575271606445,-0.3147580027580261,1.0,0.6668904423713684,0.44326791167259216,-0.12580256164073944,0.9999994039535522,0.6026240587234497,0.4380436837673187,-0.11660663038492203,0.999997615814209,0.6470300555229187,0.47248774766921997,-0.2844618558883667,0.9999949932098389,0.6217321157455444,0.4704369306564331,-0.28142014145851135,0.9999902248382568,0.7055137157440186,0.5511816143989563,-0.04286679998040199,0.9999947547912598,0.5573536157608032,0.548263430595398,-0.027923215180635452,0.9999227523803711,0.8132790327072144,0.5788402557373047,-0.22328951954841614,0.9998149275779724,0.4645538330078125,0.6053687334060669,-0.22551047801971436,0.9992766976356506,0.7973247766494751,0.4404972195625305,-0.4791809916496277,0.9996803998947144,0.4748513698577881,0.46239060163497925,-0.4417782425880432,0.9991902709007263,0.8009507060050964,0.40049025416374207,-0.5559555292129517,0.9952772855758667,0.47476810216903687,0.4206237196922302,-0.5060744881629944,0.9932835102081299,0.7830626964569092,0.39548540115356445,-0.5201287865638733,0.9939127564430237,0.4865787625312805,0.4138123691082001,-0.4824821352958679,0.9918743968009949,0.7778834104537964,0.41621312499046326,-0.47622260451316833,0.9951357245445251,0.4930037558078766,0.43497589230537415,-0.4433358609676361,0.9930227994918823,0.6791733503341675,0.875048041343689,-0.023767266422510147,0.9981253743171692,0.5802708864212036,0.8693532943725586,0.025041043758392334,0.9977317452430725
0.6348409652709961,0.4500463902950287,-0.3825637698173523,1.0,0.6446305513381958,0.4317173659801483,-0.3436718285083771,1.0,0.6509237885475159,0.43242982029914856,-0.34356245398521423,0.9999947547912598,0.6573439836502075,0.4331579804420471,-0.3434929847717285,1.0,0.6256727576255798,0.43013444542884827,-0.34196656942367554,1.0,0.6188604831695557,0.42931318283081055,-0.3420645594596863,0.9999924898147583,0.6120073199272156,0.4287188947200775,-0.342236191034317,1.0,0.6638299822807312,0.4454319179058075,-0.14386455714702606,0.9999973773956299,0.601164698600769,0.4392571449279785,-0.13221795856952667,0.999990701675415,0.6450165510177612,0.47427502274513245,-0.31104379892349243,0.9999803304672241,0.6204217076301575,0.47184789180755615,-0.30754512548446655,0.9999717473983765,0.7003849148750305,0.5539705753326416,-0.0551816001534462,0.9999866485595703,0.5539736151695251,0.5496143698692322,-0.03771134093403816,0.9998422861099243,0.8087751269340515,0.5878487825393677,-0.2205105572938919,0.9996572732925415,0.45807966589927673,0.604331374168396,-0.22545456886291504,0.9991962313652039,0.7934119701385498,0.442853182554245,-0.44444793462753296,0.999523401260376,0.4719579815864563,0.4579368829727173,-0.43695640563964844,0.9992328882217407,0.7970625758171082,0.40107640624046326,-0.5163881778717041,0.9929088354110718,0.47281184792518616,0.4154925048351288,-0.5046178102493286,0.9929482936859131,0.7790842056274414,0.3953872323036194,-0.48196905851364136,0.9907217025756836,0.48581862449645996,0.4089488685131073,-0.4781087338924408,0.9913871884346008,0.7739921808242798,0.41658082604408264,-0.44320860505104065,0.992607831954956,0.4915159344673157,0.43044403195381165,-0.43851715326309204,0.9924625158309937,0.6759551763534546,0.8750988841056824,-0.024353614076972008,0.9872366189956665,0.5776485204696655,0.8696791529655457,0.025627857074141502,0.9855556488037109
0.635545551776886,0.45023882389068604,-0.37216439843177795,1.0,0.6457467079162598,0.43187201023101807,-0.3318535387516022,1.0,0.651951789855957,0.4325809180736542,-0.33174237608909607,0.9999992847442627,0.6582784056663513,0.43369579315185547,-0.33162206411361694,1.0,0.6269833445549011,0.4304650127887726,-0.3330393433570862,1.0,0.6202918291091919,0.42957156896591187,-0.3331407606601715,0.9999990463256836,0.6135534048080444,0.4288594424724579,-0.333315372467041,1.0,0.664333701133728,0.446475625038147,-0.1299280822277069,0.9999995231628418,0.6025500893592834,0.43941575288772583,-0.1330890655517578,0.9999988079071045,0.6448855996131897,0.4745723605155945,-0.30029386281967163,0.9999974966049194,0.6206787824630737,0.47173336148262024,-0.30114248394966125,0.9999961853027344,0.700000524520874,0.5552212595939636,-0.04162776470184326,0.9999932050704956,0.5525201559066772,0.5503483414649963,-0.04274521768093109,0.99996018409729,0.8101237416267395,0.5878540277481079,-0.23699796199798584,0.9998903274536133,0.46152839064598083,0.6074317097663879,-0.30540451407432556,0.9995306730270386,0.7954360246658325,0.44384002685546875,-0.48513856530189514,0.9998939037322998,0.4742355942726135,0.45956242084503174,-0.5449231266975403,0.9996799230575562,0.7998507618904114,0.4022407829761505,-0.548181414604187,0.9982714653015137,0.47419747710227966,0.4159250259399414,-0.6216012835502625,0.9969375133514404,0.7815110087394714,0.3968789279460907,-0.5198880434036255,0.9978055357933044,0.4863356649875641,0.40963083505630493,-0.5952805280685425,0.9963617920875549,0.7761286497116089,0.41814330220222473,-0.48444509506225586,0.9982343912124634,0.49240022897720337,0.4311552941799164,-0.54876708984375,0.9969534873962402,0.6758314371109009,0.8752197027206421,-0.013538298197090626,0.9974095225334167,0.5762850046157837,0.870130181312561,0.014813074842095375,0.9973989725112915
