x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.48308128118515015,0.4339815378189087,-0.825215220451355,1.0,0.4895052909851074,0.41223856806755066,-0.800885021686554,1.0,0.49518340826034546,0.41131865978240967,-0.8008654713630676,1.0,0.5008856058120728,0.4101729989051819,-0.8005781173706055,1.0,0.47201189398765564,0.41423243284225464,-0.8046720623970032,1.0,0.4656147062778473,0.41429030895233154,-0.8045217394828796,1.0,0.4592314660549164,0.4145151674747467,-0.804492175579071,1.0,0.5080655813217163,0.4123731851577759,-0.6162372827529907,1.0,0.44814276695251465,0.4179864227771759,-0.6317657232284546,1.0,0.4928157925605774,0.45010438561439514,-0.7529308795928955,1.0,0.4721794128417969,0.45195457339286804,-0.7574754953384399,1.0,0.552571713924408,0.4905076026916504,-0.46778592467308044,0.9999480247497559,0.405191570520401,0.49761903285980225,-0.46723780035972595,0.9999984502792358,0.5841869711875916,0.6251527667045593,-0.47724324464797974,0.995790958404541,0.36675572395324707,0.6295973062515259,-0.47762957215309143,0.9999773502349854,0.603620171546936,0.7661501169204712,-0.5886624455451965,0.9744507670402527,0.3538915514945984,0.7677547931671143,-0.5676811337471008,0.9998928308486938,0.6186679601669312,0.8008360266685486,-0.6369698643684387,0.925232470035553,0.33847975730895996,0.8024159073829651,-0.6160803437232971,0.999220609664917,0.6040252447128296,0.8043274283409119,-0.6725955605506897,0.9457817077636719,0.35688871145248413,0.8087653517723083,-0.6587786674499512,0.9994117021560669,0.5938705205917358,0.7948278784751892,-0.605308473110199,0.926481306552887,0.3703257441520691,0.7990507483482361,-0.5865464210510254,0.9986866116523743,0.5210326313972473,0.6578084230422974,0.00031379249412566423,0.9999909400939941,0.4423063397407532,0.6608917713165283,-7.155328603403177e-06,0.9999898672103882,0.5611534714698792,0.6946846842765808,-0.5420389771461487,0.9937307834625244,0.3968788683414459,0.7087968587875366,-0.5349235534667969,0.9947788715362549,0.5711206197738647,0.8782606720924377,-0.20454466342926025,0.9902183413505554,0.4070364832878113,0.8860305547714233,-0.15645834803581238,0.9935775995254517,0.5654834508895874,0.910302996635437,-0.18146786093711853,0.9458749890327454,0.4205072522163391,0.9160400629043579,-0.13179410994052887,0.9524582028388977,0.5913981199264526,0.9382463097572327,-0.3696983754634857,0.9866148829460144,0.3844400942325592,0.9494467973709106,-0.3401649594306946,0.9867503046989441
0.4765254557132721,0.44024980068206787,-0.8352322578430176,1.0,0.48752832412719727,0.41562989354133606,-0.8135560154914856,1.0,0.49421462416648865,0.4146758019924164,-0.8136261105537415,1.0,0.4981920123100281,0.41353049874305725,-0.8134267926216125,1.0,0.468827486038208,0.41686949133872986,-0.8147474527359009,1.0,0.46226367354393005,0.41651812195777893,-0.8146098256111145,1.0,0.4556709825992584,0.41632911562919617,-0.8145736455917358,1.0,0.5059035420417786,0.4147750437259674,-0.6354417204856873,1.0,0.4453490674495697,0.4177587926387787,-0.6400021314620972,1.0,0.4910428524017334,0.454999715089798,-0.7643107175827026,0.9999998807907104,0.4672605097293854,0.45616233348846436,-0.765702486038208,0.9999998807907104,0.5578750371932983,0.4878227114677429,-0.47926363348960876,0.9999935626983643,0.40362104773521423,0.4956709146499634,-0.4841671884059906,0.9999896287918091,0.5941011905670166,0.6223217248916626,-0.46881332993507385,0.9913380146026611,0.371328741312027,0.6310819387435913,-0.4832445979118347,0.9963339567184448,0.6007354259490967,0.7609416246414185,-0.5749472975730896,0.9296624064445496,0.35827693343162537,0.773356556892395,-0.5652467012405396,0.8852877616882324,0.6164244413375854,0.7967886328697205,-0.6235759258270264,0.8010218143463135,0.3457276225090027,0.8089497089385986,-0.6149352788925171,0.6585879921913147,0.6016391515731812,0.7989811301231384,-0.6589454412460327,0.8431037068367004,0.35967373847961426,0.8123599886894226,-0.6552592515945435,0.7081947922706604,0.5910974740982056,0.7895457148551941,-0.5911743640899658,0.7776045203208923,0.371498167514801,0.8010806441307068,-0.5841121673583984,0.6575046181678772,0.5215349793434143,0.6388019323348999,0.0027910612989217043,0.9999953508377075,0.4402839243412018,0.6435845494270325,-0.0025026025250554085,0.9999847412109375,0.5641008615493774,0.7080598473548889,-0.52955561876297,0.9566077589988708,0.39930254220962524,0.7164185643196106,-0.5198199152946472,0.9633984565734863,0.5703789591789246,0.8854416608810425,-0.157513827085495,0.9692428708076477,0.4056778848171234,0.8882545232772827,-0.14021366834640503,0.9826964139938354,0.5574702024459839,0.9109472632408142,-0.13025258481502533,0.8692919015884399,0.41854795813560486,0.9128329753875732,-0.1137426495552063,0.9156967997550964,0.5842868685722351,0.9579517841339111,-0.32594701647758484,0.9271754622459412,0.3851063549518585,0.9613566994667053,-0.3165186047554016,0.9592396020889282
0.47525134682655334,0.43610575795173645,-0.871424674987793,1.0,0.48415693640708923,0.4118615984916687,-0.8500916361808777,1.0,0.4902287423610687,0.41113653779029846,-0.8501800298690796,1.0,0.4960270822048187,0.4102144241333008,-0.8500067591667175,1.0,0.4665040373802185,0.41271430253982544,-0.8524404764175415,1.0,0.46018680930137634,0.4122949540615082,-0.8523057103157043,1.0,0.4538799822330475,0.41203948855400085,-0.8523081541061401,1.0,0.5051798820495605,0.41189301013946533,-0.6686137318611145,1.0,0.4449569582939148,0.41329506039619446,-0.6794191598892212,1.0,0.4868384301662445,0.4514702260494232,-0.7985554933547974,1.0,0.4649025797843933,0.4520525336265564,-0.8018832206726074,1.0,0.5571900010108948,0.4840291440486908,-0.4972737729549408,0.9999926090240479,0.40136781334877014,0.4919385313987732,-0.5117444396018982,0.9999814033508301,0.594220757484436,0.6143026351928711,-0.45035281777381897,0.9948034882545471,0.3689655363559723,0.6236701607704163,-0.5037655830383301,0.9977364540100098,0.5988824963569641,0.7496084570884705,-0.5344358682632446,0.9592660665512085,0.366355836391449,0.7681644558906555,-0.5788878202438354,0.9005210995674133,0.6089511513710022,0.7851448655128479,-0.5759005546569824,0.8696549534797668,0.3570106029510498,0.8060372471809387,-0.6238130927085876,0.6740843653678894,0.5950416922569275,0.7871301174163818,-0.6116520166397095,0.8968256115913391,0.3744881749153137,0.807179868221283,-0.6611820459365845,0.7203622460365295,0.5846949815750122,0.7764995694160461,-0.5488105416297913,0.8394001126289368,0.3838852047920227,0.7934640645980835,-0.5945334434509277,0.648823082447052,0.5230835676193237,0.6337715983390808,0.004111560992896557,0.9999972581863403,0.4398392140865326,0.6374425292015076,-0.0038220572751015425,0.9999901056289673,0.5756825804710388,0.7158935070037842,-0.5303882360458374,0.9863866567611694,0.4000215530395508,0.7088184356689453,-0.5401278734207153,0.9858731031417847,0.5651313662528992,0.8822311758995056,-0.15302321314811707,0.9802747368812561,0.4069885313510895,0.8822398781776428,-0.16077223420143127,0.9896354079246521,0.5549270510673523,0.9062387347221375,-0.12528347969055176,0.9069951772689819,0.4200257658958435,0.907805323600769,-0.1352696269750595,0.9259288311004639,0.5807390213012695,0.951371967792511,-0.318257600069046,0.946406900882721,0.3871714472770691,0.9527572989463806,-0.3492663502693176,0.9731758236885071
0.4735035002231598,0.4343498945236206,-0.8748739361763,1.0,0.48167815804481506,0.41106894612312317,-0.8551967740058899,1.0,0.4875105917453766,0.4104042053222656,-0.8552559018135071,1.0,0.49330395460128784,0.4095260202884674,-0.8551081418991089,1.0,0.4643392562866211,0.4118032455444336,-0.8570221662521362,1.0,0.4581628441810608,0.4113551080226898,-0.8568712472915649,1.0,0.45200902223587036,0.41107749938964844,-0.8568097949028015,1.0,0.5021635293960571,0.41094690561294556,-0.6745039224624634,1.0,0.4430747926235199,0.4121045172214508,-0.6791486740112305,1.0,0.48418980836868286,0.44966909289360046,-0.8017808794975281,1.0,0.463183730840683,0.45016756653785706,-0.8032810091972351,1.0,0.5553638339042664,0.4822731912136078,-0.49222904443740845,0.999998927116394,0.40116971731185913,0.490775465965271,-0.4926533102989197,0.9999990463256836,0.5948071479797363,0.6130710244178772,-0.43396368622779846,0.998660683631897,0.3741121292114258,0.6200416088104248,-0.44897836446762085,0.9996838569641113,0.6004764437675476,0.7465857863426208,-0.5239797234535217,0.9920899868011475,0.36271387338638306,0.7584720849990845,-0.5118879079818726,0.996871292591095,0.6109634041786194,0.7842028737068176,-0.5674285292625427,0.972912609577179,0.35052087903022766,0.7931226491928101,-0.5434682965278625,0.9800816178321838,0.5958502888679504,0.7846195101737976,-0.6087000966072083,0.9814173579216003,0.3647533059120178,0.7972491979598999,-0.5937294363975525,0.9876641631126404,0.5853747129440308,0.7721243500709534,-0.5404200553894043,0.9666231274604797,0.3762936592102051,0.7860983610153198,-0.5312148332595825,0.9798714518547058,0.5298835635185242,0.6249091029167175,0.0031147825066000223,0.999998927116394,0.4459591805934906,0.6303673386573792,-0.0030427256133407354,0.9999978542327881,0.5790625214576721,0.7071295380592346,-0.5275461673736572,0.9891226887702942,0.4028635025024414,0.7052852511405945,-0.5248642563819885,0.9918740391731262,0.569653332233429,0.8777956366539001,-0.15300968289375305,0.9862715005874634,0.40708011388778687,0.8800179958343506,-0.1477442979812622,0.9939507246017456,0.5604223608970642,0.9026185274124146,-0.12577228248119354,0.9265710115432739,0.42007097601890564,0.9070195555686951,-0.1215987429022789,0.9576447606086731,0.5832325220108032,0.9444345235824585,-0.3190418481826782,0.975202739238739,0.3845224380493164,0.9459767937660217,-0.3358069062232971,0.9881945848464966
0.4706419110298157,0.4357081949710846,-0.8385442495346069,1.0,0.4811505377292633,0.4120558798313141,-0.8200603723526001,1.0,0.487501323223114,0.41136592626571655,-0.8201022148132324,1.0,0.4927651286125183,0.4104624092578888,-0.8199197053909302,1.0,0.4639507234096527,0.41279488801956177,-0.8200581669807434,1.0,0.45813480019569397,0.4123351275920868,-0.8199563026428223,1.0,0.45163387060165405,0.412069171667099,-0.8200051188468933,1.0,0.5011159181594849,0.4116319417953491,-0.6524262428283691,1.0,0.44265350699424744,0.41274601221084595,-0.6515333652496338,1.0,0.48383331298828125,0.4506226181983948,-0.7703628540039062,1.0,0.462515264749527,0.4513392448425293,-0.7706804871559143,1.0,0.5554460287094116,0.48161542415618896,-0.4761103689670563,0.9999902248382568,0.40515726804733276,0.49071183800697327,-0.4888436794281006,0.9999949932098389,0.592032790184021,0.6125634908676147,-0.40013885498046875,0.9757871627807617,0.37580442428588867,0.6236359477043152,-0.47692185640335083,0.9987421631813049,0.6011562347412109,0.7436778545379639,-0.45139724016189575,0.8612232208251953,0.36198437213897705,0.7670882940292358,-0.5185896158218384,0.9585310220718384,0.6112045049667358,0.7795889973640442,-0.480205774307251,0.6554873585700989,0.34902873635292053,0.8025607466697693,-0.575732946395874,0.8186839818954468,0.5982552766799927,0.7786007523536682,-0.5162705779075623,0.697726309299469,0.36292093992233276,0.8052715063095093,-0.6198714375495911,0.8480128049850464,0.5876458883285522,0.7669541835784912,-0.4651333689689636,0.6103622317314148,0.37482279539108276,0.7939096689224243,-0.5322672724723816,0.8115946054458618,0.5300278067588806,0.6188957691192627,0.004877460189163685,0.9999978542327881,0.44894179701805115,0.6211146712303162,-0.004724259953945875,0.999994158744812,0.5749298334121704,0.7092733979225159,-0.5043738484382629,0.9953623414039612,0.40146270394325256,0.7074708938598633,-0.5017787218093872,0.9908884763717651,0.565127968788147,0.8879799246788025,-0.17781072854995728,0.9948594570159912,0.4042627811431885,0.8820275664329529,-0.1724696159362793,0.9940819144248962,0.5591603517532349,0.9158525466918945,-0.15255233645439148,0.9584259986877441,0.41720300912857056,0.9080618619918823,-0.1525583267211914,0.9461766481399536,0.5831574201583862,0.9489314556121826,-0.3283076882362366,0.9842013716697693,0.3819960951805115,0.9485742449760437,-0.3556288182735443,0.9862202405929565
0.4701883792877197,0.4368777871131897,-0.8360261917114258,1.0,0.48056158423423767,0.41316360235214233,-0.8008129000663757,1.0,0.4866601526737213,0.4124632775783539,-0.8007990121841431,1.0,0.49188464879989624,0.4115431010723114,-0.8004900813102722,1.0,0.4633263051509857,0.4137624204158783,-0.8063564300537109,1.0,0.45735400915145874,0.4131520986557007,-0.806158185005188,1.0,0.4508797228336334,0.4127422571182251,-0.8061350584030151,1.0,0.5003608465194702,0.41176411509513855,-0.6264446973800659,1.0,0.4423883557319641,0.41261225938796997,-0.6416532397270203,1.0,0.4834786355495453,0.45133495330810547,-0.7607781291007996,1.0,0.4622620642185211,0.4518057405948639,-0.7580285668373108,1.0,0.553746223449707,0.48110267519950867,-0.45197343826293945,0.9999963045120239,0.4049718976020813,0.49056899547576904,-0.44548100233078003,0.9999988079071045,0.5916123390197754,0.6121288537979126,-0.37829506397247314,0.9886234998703003,0.3753013610839844,0.6230555772781372,-0.3669682741165161,0.9994603991508484,0.6012917757034302,0.7435623407363892,-0.4630308747291565,0.9193044304847717,0.36307433247566223,0.7651567459106445,-0.4261167645454407,0.9921182990074158,0.6116442084312439,0.7793688178062439,-0.5029066205024719,0.766051173210144,0.35087037086486816,0.7966756224632263,-0.4534737169742584,0.9524182081222534,0.5982347726821899,0.7783744931221008,-0.5429694056510925,0.8201350569725037,0.3631088137626648,0.7971962094306946,-0.507307767868042,0.9667187333106995,0.5880640745162964,0.7671657800674438,-0.47946637868881226,0.7528952956199646,0.37556275725364685,0.787899911403656,-0.44703635573387146,0.9521438479423523,0.5299198031425476,0.6231529712677002,0.004228806588798761,0.9999972581863403,0.4488087296485901,0.6260918378829956,-0.004053437616676092,0.9999966621398926,0.5751245021820068,0.7089026570320129,-0.4937991499900818,0.9902833700180054,0.3999028205871582,0.7130768299102783,-0.46971622109413147,0.9942846894264221,0.5659443140029907,0.8892478346824646,-0.18545857071876526,0.9859471321105957,0.4054558277130127,0.8881300091743469,-0.16467513144016266,0.9931159615516663,0.5580529570579529,0.9185994863510132,-0.15877695381641388,0.9288753271102905,0.41870173811912537,0.915497362613678,-0.15161806344985962,0.9485220909118652,0.5850616693496704,0.9479194283485413,-0.3353533148765564,0.9758774042129517,0.38329386711120605,0.9517210125923157,-0.331927627325058,0.9856224656105042
0.4697749614715576,0.4386766254901886,-0.8285266160964966,1.0,0.4790711998939514,0.41500574350357056,-0.7901930212974548,1.0,0.4849894046783447,0.41432496905326843,-0.790181040763855,1.0,0.49041947722435,0.41342470049858093,-0.7899174094200134,1.0,0.4620080888271332,0.41548919677734375,-0.7955881953239441,1.0,0.4560343623161316,0.4148154854774475,-0.7953782081604004,1.0,0.4497872292995453,0.41434648633003235,-0.7953320741653442,1.0,0.49987879395484924,0.41313186287879944,-0.6202415227890015,1.0,0.44240227341651917,0.41355669498443604,-0.6319348216056824,1.0,0.48206186294555664,0.4527677297592163,-0.7499641180038452,1.0,0.46131134033203125,0.45309823751449585,-0.7513471841812134,1.0,0.5538981556892395,0.48020362854003906,-0.44191688299179077,0.9999947547912598,0.40556272864341736,0.48880189657211304,-0.4391910135746002,0.9999982118606567,0.5919902920722961,0.611066997051239,-0.3529523015022278,0.9815387725830078,0.3777189254760742,0.6194201707839966,-0.37110453844070435,0.9987524747848511,0.6022964715957642,0.7396219968795776,-0.4180101752281189,0.9167954921722412,0.36470794677734375,0.7580335140228271,-0.42828816175460815,0.9827249646186829,0.6126880645751953,0.7751548886299133,-0.4505186080932617,0.7928330302238464,0.35231322050094604,0.7909435629844666,-0.4530610144138336,0.9153968691825867,0.5994014143943787,0.7729306817054749,-0.4912852644920349,0.8394825458526611,0.3636592924594879,0.7941939830780029,-0.5051459074020386,0.9416242837905884,0.5891125798225403,0.7618008852005005,-0.4333966374397278,0.775355875492096,0.3762058615684509,0.7843583822250366,-0.44870883226394653,0.9233339428901672,0.530279815196991,0.6233400106430054,0.004198974464088678,0.9999967813491821,0.44902387261390686,0.6268507242202759,-0.004027459304779768,0.9999959468841553,0.5747276544570923,0.706790030002594,-0.4809723496437073,0.9821681976318359,0.40022629499435425,0.7134285569190979,-0.4570951461791992,0.9878299236297607,0.5654163956642151,0.8837432265281677,-0.17683859169483185,0.9800660610198975,0.404689222574234,0.884705662727356,-0.15094688534736633,0.9889562726020813,0.5563673377037048,0.9121359586715698,-0.15485744178295135,0.907257080078125,0.4172748625278473,0.9111266732215881,-0.13647368550300598,0.9272453784942627,0.5850797891616821,0.9445688128471375,-0.33678561449050903,0.9637624621391296,0.3848801255226135,0.9488181471824646,-0.319316029548645,0.978733241558075
0.46963605284690857,0.4400004744529724,-0.8603485822677612,1.0,0.4788190722465515,0.41697603464126587,-0.8399351835250854,1.0,0.48452824354171753,0.41627293825149536,-0.8399416208267212,1.0,0.48985353112220764,0.41533195972442627,-0.839790940284729,1.0,0.46200746297836304,0.4176059067249298,-0.8415554165840149,1.0,0.4558587968349457,0.41697707772254944,-0.8414243459701538,1.0,0.4495465159416199,0.4165514409542084,-0.8414095640182495,1.0,0.49948978424072266,0.4142536222934723,-0.6658282279968262,1.0,0.44216281175613403,0.4149978458881378,-0.6701289415359497,1.0,0.48133182525634766,0.45378828048706055,-0.787996768951416,1.0,0.4611462950706482,0.45420295000076294,-0.7890496253967285,1.0,0.5538390874862671,0.4802112281322479,-0.47165900468826294,0.999997615814209,0.4048979878425598,0.48858949542045593,-0.462927907705307,0.9999996423721313,0.5917271375656128,0.6108577847480774,-0.4147288203239441,0.9976709485054016,0.3755926489830017,0.6153707504272461,-0.4266083240509033,0.9999310970306396,0.6017077565193176,0.7407004833221436,-0.4914553165435791,0.9838841557502747,0.36259186267852783,0.7540931701660156,-0.49921998381614685,0.9995050430297852,0.6126518249511719,0.7775446176528931,-0.5273617506027222,0.9423934817314148,0.3502664566040039,0.7871354818344116,-0.5320419073104858,0.996211051940918,0.5985814332962036,0.7761504054069519,-0.5636323094367981,0.9593259692192078,0.3625527024269104,0.7904818058013916,-0.5794512033462524,0.9975606203079224,0.5882288813591003,0.7645979523658752,-0.5050541758537292,0.9307818412780762,0.37499767541885376,0.7808912992477417,-0.5172280073165894,0.994891881942749,0.5290089845657349,0.6200632452964783,0.004141950514167547,0.9999991655349731,0.44772404432296753,0.6228128671646118,-0.003996530547738075,0.9999985694885254,0.5743491053581238,0.7115732431411743,-0.4900587499141693,0.9972180128097534,0.3998909592628479,0.713946521282196,-0.4823269248008728,0.9977926015853882,0.5663145184516907,0.887105405330658,-0.17432211339473724,0.9960004687309265,0.4051419198513031,0.8841170072555542,-0.14938931167125702,0.9976880550384521,0.5572801232337952,0.9152822494506836,-0.15215754508972168,0.9734231233596802,0.4185134470462799,0.9101006984710693,-0.12826941907405853,0.9741540551185608,0.5852035284042358,0.9459031224250793,-0.3390718102455139,0.9921349287033081,0.3844955563545227,0.9483950734138489,-0.3198794722557068,0.9953294992446899
0.4683319926261902,0.4398461580276489,-0.8622111082077026,1.0,0.477961927652359,0.4166501760482788,-0.8469788432121277,1.0,0.48389244079589844,0.4159752130508423,-0.8468983769416809,1.0,0.4896669387817383,0.415075421333313,-0.8467308282852173,1.0,0.4610503315925598,0.4172615706920624,-0.8439017534255981,1.0,0.4550907015800476,0.41665980219841003,-0.8437318801879883,1.0,0.4490279257297516,0.4162648916244507,-0.843721866607666,1.0,0.5004095435142517,0.4145105183124542,-0.679677426815033,1.0,0.44258102774620056,0.4149753153324127,-0.6729561686515808,1.0,0.48044055700302124,0.4538448452949524,-0.7963069081306458,1.0,0.4599164128303528,0.4541958272457123,-0.7925192713737488,1.0,0.5534908175468445,0.4819161593914032,-0.5185893774032593,0.9999910593032837,0.404832124710083,0.4878653287887573,-0.4883959889411926,0.9999923706054688,0.5919337272644043,0.6168892979621887,-0.5335745215415955,0.9981911778450012,0.37502291798591614,0.6146246194839478,-0.4723096787929535,0.9995393753051758,0.6021115779876709,0.7568642497062683,-0.6482730507850647,0.9639877676963806,0.36351901292800903,0.7505728006362915,-0.5670347213745117,0.97379070520401,0.6136590838432312,0.7953099608421326,-0.6999020576477051,0.84618079662323,0.35053563117980957,0.7849413156509399,-0.6102281808853149,0.8686328530311584,0.5985352993011475,0.7962427735328674,-0.7285935878753662,0.8690468072891235,0.36541828513145447,0.7876142263412476,-0.6492907404899597,0.8722764849662781,0.5882276296615601,0.7841662764549255,-0.6618517637252808,0.8247689008712769,0.3760684132575989,0.777115523815155,-0.5835907459259033,0.8122962117195129,0.5287315845489502,0.6215696334838867,0.0029610716737806797,0.999998927116394,0.44724854826927185,0.6223937273025513,-0.002759692957624793,0.9999978542327881,0.5733016729354858,0.7109779119491577,-0.5099440217018127,0.9982953667640686,0.39993661642074585,0.7141128182411194,-0.5055543780326843,0.9984632730484009,0.5636317133903503,0.8858574032783508,-0.18983055651187897,0.9977611303329468,0.4049997925758362,0.8844763040542603,-0.15665867924690247,0.9984717965126038,0.5533971190452576,0.9146158695220947,-0.16748765110969543,0.9828220009803772,0.41850775480270386,0.9108560085296631,-0.13750186562538147,0.9854869842529297,0.5849441289901733,0.9455274939537048,-0.3567526936531067,0.9938905239105225,0.3821902573108673,0.9497052431106567,-0.3340591788291931,0.995226263999939
0.46617811918258667,0.44174444675445557,-0.8530653715133667,1.0,0.4761575758457184,0.418023020029068,-0.8385761976242065,1.0,0.48222285509109497,0.41729968786239624,-0.8385547399520874,1.0,0.48819881677627563,0.4163532853126526,-0.8384275436401367,1.0,0.459258496761322,0.4185729920864105,-0.8349939584732056,1.0,0.4534676671028137,0.4178677201271057,-0.8348736763000488,1.0,0.4476003050804138,0.4173724949359894,-0.8348533511161804,1.0,0.5003617405891418,0.4151684641838074,-0.6776282787322998,1.0,0.44247156381607056,0.41558316349983215,-0.6610797643661499,1.0,0.4791707992553711,0.4552978277206421,-0.7862704396247864,1.0,0.4587651193141937,0.4556383788585663,-0.7818071246147156,1.0,0.5539786219596863,0.48177435994148254,-0.508967936038971,0.999996542930603,0.4048316478729248,0.4869595170021057,-0.48178577423095703,0.9999974966049194,0.5927437543869019,0.6148777604103088,-0.47192302346229553,0.9969627261161804,0.37324079871177673,0.613417387008667,-0.45021185278892517,0.9997517466545105,0.6017166376113892,0.7564144134521484,-0.6128326654434204,0.9530060291290283,0.3643340468406677,0.7502020001411438,-0.5393391251564026,0.9888954162597656,0.6131107807159424,0.7949156165122986,-0.6855908036231995,0.822027862071991,0.35268905758857727,0.7849105000495911,-0.5715795159339905,0.930110514163971,0.598341703414917,0.7956739664077759,-0.64665287733078,0.8504905700683594,0.36816325783729553,0.7870767116546631,-0.6359996199607849,0.940852701663971,0.5876975655555725,0.783333957195282,-0.6422392129898071,0.796604573726654,0.37876829504966736,0.7763654589653015,-0.5639806985855103,0.9118614196777344,0.5289563536643982,0.6215106248855591,0.0028126726392656565,0.9999994039535522,0.44761785864830017,0.6213871240615845,-0.002606874331831932,0.9999985694885254,0.5736405253410339,0.7169416546821594,-0.5077906250953674,0.9990763664245605,0.4005190432071686,0.714099645614624,-0.4985891878604889,0.9990585446357727,0.5641096830368042,0.8951326608657837,-0.19352290034294128,0.9980814456939697,0.4048732817173004,0.8842098712921143,-0.15887440741062164,0.9981871247291565,0.5539074540138245,0.9241913557052612,-0.1721431314945221,0.9822256565093994,0.41819897294044495,0.9110328555107117,-0.13740788400173187,0.9804556369781494,0.5849959254264832,0.9527932405471802,-0.35924220085144043,0.993721604347229,0.38188427686691284,0.948197066783905,-0.3326849937438965,0.994714081287384
